"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Países Bajos","NLD","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","31125.496","33725.399","39093.887","45511.137","55734.733","60725.52","63864.472","65019.577","67458.132","71480.831","85741.794","79881.928","86178.167","87927.326","77183.016","70648.422","83651.604","78334.454","79434.554","89647.149","83717.61","66966.754","57146.528","49636.512","47524.32","46996.272","52892.808","56127.102","53952.571","53585.871","61029.881","60802.527","61231.566","63538.109","63083.401","64630.875","64300.845","65353.274","66222.353","67505.803","66303.027","68591.235","69695.002","69728.005","70938.115","71689.85","73218.989","73017.304","69849.016","66640.391","67139.103","66794.405","63846.137","66416.704","67568.142","65103.918","62936.721","","","","",
"Noruega","NOR","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","9515.865","9893.566","10267.6","11573.052","12497.136","12273.449","15372.064","15060.369","16820.529","17374.246","23116.768","22156.014","23919.841","25419.644","21994.666","24044.519","23025.093","25166.621","26490.408","27275.146","28906.961","28008.546","28147.892","26479.407","27018.456","27025.79","28760.281","29552.353","27715.186","32317.271","21928.66","23347.789","20395.854","22060.672","19669.788","19948.48","20978.907","21525.29","22049.671","23439.464","23817.165","22225.687","23380.792","28584.265","28100.221","28386.247","30593.781","27938.873","33219.353","35676.243","30311.422","25580.992","27014.789","30267.418","29526.684","28045.216","23373.458","","","","",
"Nepal","NPL","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","80.674","80.674","88.008","99.009","121.011","146.68","157.681","161.348","194.351","333.697","201.685","165.015","205.352","216.353","194.351","223.687","245.689","264.024","271.358","311.695","319.029","333.697","322.696","363.033","418.038","451.041","517.047","564.718","649.059","586.72","542.716","718.732","916.75","1048.762","1232.112","1532.806","1591.478","1859.169","1804.164","1965.512","1939.843","2005.849","1961.845","2031.518","1943.51","2002.182","1826.166","1719.823","2530.23","3032.609","3274.631","3369.973","3670.667","4103.373","4646.089","3142.619","5394.157","","","","",
"Nauru","NRU","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","29.336","33.003","33.003","47.671","47.671","66.006","66.006","88.008","77.007","84.341","99.009","102.676","102.676","113.677","113.677","113.677","124.678","124.678","124.678","124.678","124.678","124.678","161.348","157.681","157.681","157.681","124.678","124.678","121.011","113.677","110.01","106.343","102.676","102.676","99.009","91.675","84.341","80.674","77.007","66.006","66.006","62.339","44.004","44.004","44.004","40.337","44.004","40.337","40.337","44.004","47.671","47.671","47.671","","","","",
"Nueva Zelandia","NZL","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","4635.088","5001.788","5269.479","5845.198","6369.579","7429.342","7748.371","8045.398","8265.418","8797.133","8577.113","9820.226","10623.299","11793.072","11987.423","11800.406","11540.049","11723.399","10461.951","10153.923","10883.656","9856.896","9871.564","8973.149","8969.482","10428.948","10703.973","11606.055","11353.032","11950.753","9629.542","9908.234","10780.98","11067.006","12262.448","13369.882","14374.64","15078.704","15474.74","16153.135","16347.486","16138.467","16571.173","17740.946","17781.283","17638.27","17623.602","17990.302","17902.294","17597.933","17102.888","17077.219","18107.646","17927.963","18390.005","19196.745","19479.104","","","","",
"Miembros OCDE","OED","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","2203386.43308067","2308628.42223271","2456653.03228635","2616637.86235613","2802895.44151122","3016947.61834502","3228428.9438996","3459316.81914151","3751150.16103047","4055162.26516179","4670585.12115535","4894614.74398933","5290760.27719518","5620925.92556114","5435316.02609464","5238206.83203454","5484849.61503858","5664856.88652409","5796915.99357944","5820466.89857469","5469484.1097886","5088092.16359934","4861058.57852874","4755721.22549618","4808207.12124145","4722077.64314512","4870499.60270096","4974569.41082151","5155844.22721904","5276360.33123554","5067473.69793031","5057369.10008943","5185402.024","5253589.889","5340343.775","5355279.466","5488710.595","5537030.654","5557298.163","5603605.039","5628217.943","5645562.853","5607675.409","5709214.639","5752947.281","5765121.721","5673670.408","5601734.869","5433181.214","5185317.683","5181122.635","5067665.655","5002305.047","4968770.332","4919764.544","5004073.4719932","5005649.52346517","","","","",
"Omán","OMN","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","11.001","25.669","29.336","135.679","161.348","234.688","234.688","267.691","264.024","289.693","454.708","722.399","1129.436","1375.125","1272.449","1378.792","1679.486","1745.492","1679.486","2819.923","3248.962","3685.335","3744.007","3384.641","3997.03","3791.678","5236.476","5500.5","4044.701","4088.705","5280.48","7686.032","7278.995","5522.502","5368.488","7744.704","8170.076","5254.811","6230.233","11129.345","7510.016","6875.625","14040.943","17825.287","9295.845","7572.355","8547.777","10623.299","12445.798","10524.29","10648.968","9376.519","6178.895","","","","",
"Otros Estados pequeos","OSS","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","4899.76492502403","6364.06248882431","6466.4609198593","6102.9464896851","7140.54961984094","6971.87521937226","6777.64409155983","8556.39231468413","10462.9241745271","9507.10257187126","12359.2333434326","13314.6598152069","13779.4216269383","15888.7252340271","14039.8925324142","13769.2070816255","16848.8924934283","19969.4360864821","22027.666967007","21052.1778896367","20909.1742552578","20224.7997193016","21598.6560638703","18559.8288333187","20807.02880213","19601.7124552221","20725.3124396277","22160.4560560731","23141.0524060999","23948.0014858094","23391.3087662629","24027.1174347176","25816.4639443315","29225.0585330769","28948.7869015685","27843.700375535","30165.8754403758","34750.4911632448","38950.5666422575","35351.5686317968","35900.3784943878","42844.5032863555","43098.3745153092","44972.8637072073","39832.8953278358","44414.9800191424","52812.8323169185","51570.4810331825","52315.154502959","48942.0048750112","50409.2328006103","45778.985879624","42096.1700563236","46317.2152191654","38601.3658516301","36920.3207911447","38402.2947260463","","","","",
"Pakistán","PAK","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","6552.929","6857.29","7521.017","8958.481","9068.491","9787.223","10498.621","11151.347","13164.53","11653.726","12420.129","11441.04","9292.178","9493.863","9765.221","11074.34","10538.958","10905.658","12200.109","13072.855","13938.267","14143.619","15823.105","17480.589","19519.441","21866.321","22937.085","25063.945","27352.153","29442.343","33153.347","32339.273","35001.515","38415.492","43021.244","43728.975","50219.565","49398.157","52621.45","52489.438","55437.706","55133.345","53703.215","44249.689","46372.882","48404.4","54264.266","57923.932","58976.361","58356.638","62195.987","60553.171","63695.79","69500.651","72943.964","77168.348","83020.88","","","","",
"Panamá","PAN","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","942.419","1048.762","1129.436","1114.768","1180.774","1444.798","1576.81","1598.812","1932.509","1954.511","2082.856","2460.557","2643.907","2992.272","2812.589","3520.32","3472.649","3325.969","2691.578","2940.934","2838.258","3072.946","3109.616","3325.969","2706.246","2592.569","2464.224","2834.591","2643.907","2310.21","2412.886","2849.259","3876.019","3402.976","3773.343","2464.224","3920.023","5027.457","5419.826","5133.8","5159.469","6428.251","5342.819","5709.519","5276.813","5507.834","6398.915","6244.901","6512.592","7612.692","8492.772","8643.119","8019.729","9548.868","9079.492","9094.16","8786.132","","","","",
"Perú","PER","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","7400.006","7788.708","9090.493","9402.188","10861.654","10535.291","11697.73","12090.099","12838.167","13281.874","14411.31","15408.734","14913.689","15863.442","17403.582","18173.652","18573.355","19402.097","18742.037","18569.688","20714.883","20249.174","20087.826","17575.931","17821.62","16413.492","18364.336","22137.679","21239.264","18569.688","17744.613","16703.185","17062.551","19457.102","19064.733","19647.786","20131.83","23278.116","23083.765","24568.9","23182.774","20201.503","19380.095","18459.678","20714.883","20967.906","18742.037","22519.047","21440.949","23685.153","23212.11","23930.842","25716.671","26024.699","25995.363","27832.53","31928.569","","","","",
"Filipinas","PHL","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","7759.372","8030.73","9655.211","10810.316","12090.099","13065.521","15185.047","17073.552","20883.565","21312.604","23476.134","25955.026","24917.265","29457.011","28672.273","30249.083","32713.307","33938.085","34433.13","35067.521","33417.371","31327.181","31217.171","31030.154","25606.661","22871.079","24506.561","27568.506","31745.219","34004.091","34983.18","36350.971","41195.078","41316.089","45830.166","50740.279","50039.882","57029.184","55929.084","51000.636","51007.97","50094.887","47076.946","45060.096","46537.897","42009.152","38683.183","36670","39258.902","38686.85","41631.451","39013.213","41466.436","41426.099","44037.003","52001.727","56189.441","","","","",
"Palau","PLW","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","14.668","51.338","51.338","55.005","58.672","66.006","66.006","73.34","77.007","132.012","135.679","165.015","172.349","176.016","194.351","194.351","113.677","183.35","110.01","124.678","157.681","157.681","157.681","157.681","157.681","161.348","161.348","161.348","183.35","227.354","234.688","234.688","198.018","198.018","198.018","198.018","198.018","198.018","198.018","198.018","209.019","216.353","212.686","212.686","216.353","220.02","227.354","253.023","205.352","198.018","209.019","216.353","216.353","220.02","223.687","223.687","223.687","","","","",
"Papua Nueva Guinea","PNG","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","179.683","201.685","198.018","256.69","267.691","304.361","341.031","436.373","502.379","557.384","693.063","825.075","1268.782","1345.789","1587.811","1532.806","1573.143","1580.477","1675.819","1796.83","1829.833","1932.509","1947.177","2009.516","2046.186","2123.193","2060.854","2332.212","2196.533","2031.518","2005.849","2020.517","2042.519","2038.852","2013.183","1866.503","1917.841","2346.88","2596.236","2211.201","2420.22","2911.598","3190.29","3670.667","4235.385","4088.705","4030.033","5859.866","4503.076","4792.769","4374.731","4928.448","4719.429","4895.445","5471.164","5555.505","5823.196","","","","",
"Polonia","POL","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","5984.544","6967.3","8547.777","9402.188","11235.688","13516.562","14781.677","16138.467","19468.103","20689.214","25742.34","27344.819","30062.066","34645.816","36677.334","41499.439","45452.465","49625.511","52702.124","55877.746","56295.784","48763.766","46435.221","44906.082","40340.667","41191.411","42603.206","42133.83","39728.278","39486.256","34154.438","34422.129","36446.313","37502.409","39739.279","42386.853","46600.236","47766.342","48947.116","50549.595","49768.524","52551.777","52126.405","52933.145","56735.824","57018.183","59772.1","61242.567","64033.154","62412.34","65646.634","66468.042","63714.125","57010.849","56068.43","58660.999","66251.689","","","","",
"previa al dividendo demográfico","PRE","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","20500.2122781866","21877.6362362381","22921.2555025055","24177.2147081223","25720.3597077062","29832.6265214384","39900.2033663298","32995.333543636","35223.4344718035","41911.4756806824","45646.1616324264","50550.9744138959","54898.7619633236","56947.4185214374","59295.1490296408","59586.7461309782","68693.5479112068","67332.761438299","68637.471545565","80174.2491702716","89415.6342280404","92204.498812626","94533.5371989489","103303.880785327","109356.389850265","110444.271343716","108623.658672545","110044.259935471","133562.687685643","142026.480473179","104922.618540187","110877.928571346","130613.070852884","134306.63413649","130456.057029087","142786.244154513","143574.543210783","141882.674953223","139982.576756271","139480.593866665","145716.3368731","167431.744838266","171317.464242992","180329.675970847","190096.001046086","192792.977845107","176443.949067575","141531.844443345","178765.726614941","189627.930692538","239013.067836028","275879.180444121","278773.043979158","298592.45210016","324238.270815957","305350.496876356","334379.03494129","","","","",
